modesX,modesY,coeffINI,accumINIinside,accumINIoutside,accumINIototal,coeffGD,accumGDinside,accumGDoutside,accumGDototal,coeffLSGD,accumLSGDinside,accumLSGDoutside,accumLSGDototal
8,30,2.6274259298421058e-11,8.388693697926017,0.004038153906350305,8.392731851832368,8.017440436138551e-12,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.1227630845360916e-12,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,31,6.076632837853828e-11,8.388693697926017,0.004038153906350305,8.392731851832368,7.479528970964901e-13,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.7179000154960555e-11,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,32,1.230380782351342e-11,8.388693697926017,0.004038153906350305,8.392731851832368,2.1288049610780975e-12,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,8.411251406528707e-12,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,33,1.0494815751236065e-11,8.388693697926017,0.004038153906350305,8.392731851832368,1.3618323514135162e-12,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.943882467964352e-11,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,34,2.4027513079627467e-12,8.388693697926017,0.004038153906350305,8.392731851832368,1.2545824323075104e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,5.775859686758432e-14,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,35,7.139563610134801e-11,8.388693697926017,0.004038153906350305,8.392731851832368,1.3058348526118373e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.6850501846702164e-11,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,36,1.1327482620163187e-12,8.388693697926017,0.004038153906350305,8.392731851832368,2.418256618782153e-12,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.190651118360452e-12,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,37,6.012220620593463e-11,8.388693697926017,0.004038153906350305,8.392731851832368,3.12861473039723e-12,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.4267392446579225e-11,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,38,1.3613579057988436e-13,8.388693697926017,0.004038153906350305,8.392731851832368,6.1740910027198686e-12,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.776825897864404e-13,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,39,1.0572928146584147e-11,8.388693697926017,0.004038153906350305,8.392731851832368,3.4398322758255594e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,9.730226974392532e-11,0.1525819970041774,0.0007948269632557247,0.15337682396743313
